lambda,offset,r,oos
0.0001,35,0.09999999999999999,-0.007119296851597767
0.0001,35,0.11,-0.0072682484970900685
0.0001,35,0.12,-0.007432977039527299
0.0001,35,0.13,-0.007539344935778913
0.0001,35,0.14,-0.007616218998156669
0.0001,36,0.01,0.001989397573514252
0.0001,36,0.02,0.0019842589730451996
0.0001,36,0.03,0.0019066874409994587
0.0001,36,0.04,0.0018020693299670965
0.0001,36,0.05,0.0017251315641264042
0.0001,36,0.060000000000000005,0.0016442232082448398
0.0001,36,0.06999999999999999,0.001531196425728503
0.0001,36,0.08,0.0014312467880749453
0.0001,36,0.09,0.0013750246910190166
0.0001,36,0.09999999999999999,0.0012792467425754258
0.0001,36,0.11,0.0011847427015048016
0.0001,36,0.12,0.0011412475034149679
0.0001,36,0.13,0.001082719379739049
0.0001,36,0.14,0.0010327770917662735
0.0001,37,0.01,-0.0026787551298743098
0.0001,37,0.02,-0.002710309127060204
0.0001,37,0.03,-0.0027135633354872764
0.0001,37,0.04,-0.002705456629897246
0.0001,37,0.05,-0.002616581380316223
0.0001,37,0.060000000000000005,-0.0024878251606301896
0.0001,37,0.06999999999999999,-0.002290265952220229
0.0001,37,0.08,-0.001987374618963162
0.0001,37,0.09,-0.001667768568092955
0.0001,37,0.09999999999999999,-0.0014155780196863997
0.0001,37,0.11,-0.0013323468760168674
0.0001,37,0.12,-0.0012737597311834215
0.0001,37,0.13,-0.0012284323888968884
0.0001,37,0.14,-0.0011809020482018147
0.0001,38,0.01,0.005183231991055486
0.0001,38,0.02,0.00509050344134347
0.0001,38,0.03,0.005035034548163439
0.0001,38,0.04,0.005007441698356146
0.0001,38,0.05,0.004949911154247152
0.0001,38,0.060000000000000005,0.004958206938444008
0.0001,38,0.06999999999999999,0.004990943647800578
0.0001,38,0.08,0.005013868191285221
0.0001,38,0.09,0.0051623136061181435
0.0001,38,0.09999999999999999,0.005331011196531201
0.0001,38,0.11,0.005490622907551708
0.0001,38,0.12,0.005666212446693332
0.0001,38,0.13,0.00583255485669187
0.0001,38,0.14,0.006007251167190405
0.0001,39,0.01,0.005183231991055486
0.0001,39,0.02,0.00509050344134347
0.0001,39,0.03,0.005035034548163439
0.0001,39,0.04,0.005007441698356146
0.0001,39,0.05,0.004949911154247152
0.0001,39,0.060000000000000005,0.004951820089301506
0.0001,39,0.06999999999999999,0.004990943647800578
0.0001,39,0.08,0.005013868191285221
0.0001,39,0.09,0.0051623136061181435
0.0001,39,0.09999999999999999,0.005331011196531201
0.0001,39,0.11,0.005490622907551708
0.0001,39,0.12,0.005666212446693332
0.0001,39,0.13,0.00583255485669187
0.0001,39,0.14,0.006007251167190405
0.0001,40,0.01,0.005183231991055486
0.0001,40,0.02,0.00509050344134347
0.0001,40,0.03,0.005035034548163439
0.0001,40,0.04,0.005007441698356146
0.0001,40,0.05,0.004949911154247152
0.0001,40,0.060000000000000005,0.004958206938444008
0.0001,40,0.06999999999999999,0.004990943647800578
0.0001,40,0.08,0.005013868191285221
0.0001,40,0.09,0.0051623136061181435
0.0001,40,0.09999999999999999,0.005331011196531201
0.0001,40,0.11,0.005490622907551708
0.0001,40,0.12,0.005666212446693332
0.0001,40,0.13,0.00583255485669187
0.0001,40,0.14,0.006007251167190405
0.0001,41,0.01,-0.0003115706470805536
0.0001,41,0.02,-0.00015858602789234756
0.0001,41,0.03,-3.349144854165431e-05
0.0001,41,0.04,5.42009158535426e-05
0.0001,41,0.05,0.00010046150691987081
0.0001,41,0.060000000000000005,0.00011111112957198945
0.0001,41,0.06999999999999999,0.00016582994737225767
0.0001,41,0.08,0.00016868447033730177
0.0001,41,0.09,0.000267651245620791
0.0001,41,0.09999999999999999,0.0005477553490459064
0.0001,41,0.11,0.0007159124777249266
0.0001,41,0.12,0.0008613851350510672
0.0001,41,0.13,0.00100324610593123
0.0001,41,0.14,0.0011362614540233002
0.0001,42,0.01,0.00045548831057568885
0.0001,42,0.02,0.0003340462755496655
0.0001,42,0.03,0.00029705294752112386
0.0001,42,0.04,0.000227630420311664
0.0001,42,0.05,0.00016605548463104094
0.0001,42,0.060000000000000005,0.00011722338401139464
0.0001,42,0.06999999999999999,1.976496459301741e-05
0.0001,42,0.08,-0.00019813173870522995
0.0001,42,0.09,-0.0003258348220645091
0.0001,42,0.09999999999999999,-0.000481842264696691
0.0001,42,0.11,-0.0006470986801439197
0.0001,42,0.12,-0.0008137628332431881
0.0001,42,0.13,-0.0009309774176479585
0.0001,42,0.14,-0.0010393385832002185
0.0001,43,0.01,0.004491832247758415
0.0001,43,0.02,0.004643576359767239
0.0001,43,0.03,0.00481955880004532
0.0001,43,0.04,0.004982323640017463
0.0001,43,0.05,0.005101336536182775
0.0001,43,0.060000000000000005,0.005121558382631448
0.0001,43,0.06999999999999999,0.005081128611336395
0.0001,43,0.08,0.005033515626820842
0.0001,43,0.09,0.004951834453496071
0.0001,43,0.09999999999999999,0.004853746735987686
0.0001,43,0.11,0.004761143253398402
0.0001,43,0.12,0.004658288685230857
0.0001,43,0.13,0.0044969774216317
0.0001,43,0.14,0.00429893659438688
0.0001,44,0.01,0.0031566359448763834
0.0001,44,0.02,0.0033063567504293375
0.0001,44,0.03,0.0034429426786761297
0.0001,44,0.04,0.003572694197552448
0.0001,44,0.05,0.0037103354274049326
0.0001,44,0.060000000000000005,0.0038850935646538333
0.0001,44,0.06999999999999999,0.004209582376294195
0.0001,44,0.08,0.004619224574484914
0.0001,44,0.09,0.0047551613607559
0.0001,44,0.09999999999999999,0.004847122319873772
0.0001,44,0.11,0.004827712477970921
0.0001,44,0.12,0.0046744727556341575
0.0001,44,0.13,0.004555543980357539
0.0001,44,0.14,0.004345744062180081
0.0001,45,0.01,0.004413479143541886
0.0001,45,0.02,0.004152580902840354
0.0001,45,0.03,0.003974772928128573
0.0001,45,0.04,0.00380641014410905
0.0001,45,0.05,0.003623749315517518
0.0001,45,0.060000000000000005,0.003482840254559734
0.0001,45,0.06999999999999999,0.003531999954048469
0.0001,45,0.08,0.0036335415742566883
0.0001,45,0.09,0.0036469115821461625
0.0001,45,0.09999999999999999,0.0036523226466244722
0.0001,45,0.11,0.003676704379916831
0.0001,45,0.12,0.0036989449869373543
0.0001,45,0.13,0.0037558883862862597
0.0001,45,0.14,0.0037898524405779134
0.0001,46,0.01,0.004413479143541886
0.0001,46,0.02,0.004175362850977598
0.0001,46,0.03,0.003974772928128573
0.0001,46,0.04,0.00380641014410905
0.0001,46,0.05,0.003623749315517518
0.0001,46,0.060000000000000005,0.003482840254559734
0.0001,46,0.06999999999999999,0.003531999954048469
0.0001,46,0.08,0.0036335415742566883
0.0001,46,0.09,0.0036469115821461625
0.0001,46,0.09999999999999999,0.0036523226466244722
0.0001,46,0.11,0.003676704379916831
0.0001,46,0.12,0.0036989449869373543
0.0001,46,0.13,0.0037558883862862597
0.0001,46,0.14,0.0037898524405779134
0.0001,47,0.01,0.004413479143541886
0.0001,47,0.02,0.004175362850977598
0.0001,47,0.03,0.003974772928128573
0.0001,47,0.04,0.00380641014410905
0.0001,47,0.05,0.003623749315517518
0.0001,47,0.060000000000000005,0.003482840254559734
0.0001,47,0.06999999999999999,0.003531999954048469
0.0001,47,0.08,0.0036335415742566883
0.0001,47,0.09,0.0036246134594514223
0.0001,47,0.09999999999999999,0.0036523226466244722
0.0001,47,0.11,0.003676704379916831
0.0001,47,0.12,0.0036989449869373543
0.0001,47,0.13,0.0037558883862862597
0.0001,47,0.14,0.0037898524405779134
0.0001,48,0.01,-0.005475254302709504
0.0001,48,0.02,-0.005294320601570649
0.0001,48,0.03,-0.005126739067440956
0.0001,48,0.04,-0.004908397245418765
0.0001,48,0.05,-0.004634950311577414
0.0001,48,0.060000000000000005,-0.004397394261264739
0.0001,48,0.06999999999999999,-0.004271077311224726
0.0001,48,0.08,-0.004060081295570804
0.0001,48,0.09,-0.003919085452372413
0.0001,48,0.09999999999999999,-0.0038046688459527247
0.0001,48,0.11,-0.0036809107893004513
0.0001,48,0.12,-0.0035592566864033
0.0001,48,0.13,-0.0034229676680062084
0.0001,48,0.14,-0.0032864298299031657
0.0001,49,0.01,0.0016755428980600466
0.0001,49,0.02,0.001570371507323478
0.0001,49,0.03,0.0015107111567743265
0.0001,49,0.04,0.0014715247981483119
0.0001,49,0.05,0.0013517105489250431
0.0001,49,0.060000000000000005,0.0011081897550113944
0.0001,49,0.06999999999999999,0.0009999374692688018
0.0001,49,0.08,0.0009757401837221431
0.0001,49,0.09,0.0010392827181147151
0.0001,49,0.09999999999999999,0.0010534736355450377
0.0001,49,0.11,0.0011761634863353377
0.0001,49,0.12,0.0012937501893573
0.0001,49,0.13,0.0014108026161925517
0.0001,49,0.14,0.001527892476772833
0.0001,50,0.01,-0.0007185408167283318
0.0001,50,0.02,-0.0006005521015720116
0.0001,50,0.03,-0.0004906997473640786
0.0001,50,0.04,-0.0003510235914609419
0.0001,50,0.05,-0.00020131046396860394
0.0001,50,0.060000000000000005,-2.7002169566984243e-05
0.0001,50,0.06999999999999999,0.00023177415923514115
0.0001,50,0.08,0.0004362056331949564
0.0001,50,0.09,0.0004783756152289656
0.0001,50,0.09999999999999999,0.0004635088564307351
0.0001,50,0.11,0.0004107365638272376
0.0001,50,0.12,0.0003940681047603057
0.0001,50,0.13,0.00039107412643227333
0.0001,50,0.14,0.0003883518656672296
0.0001,51,0.01,-0.0011873300689472105
0.0001,51,0.02,-0.0013975819740091333
0.0001,51,0.03,-0.0016625537467162329
0.0001,51,0.04,-0.001974820094551533
0.0001,51,0.05,-0.0023084203985326455
0.0001,51,0.060000000000000005,-0.002694689196077578
0.0001,51,0.06999999999999999,-0.0029940248229703165
0.0001,51,0.08,-0.003303400156140208
0.0001,51,0.09,-0.0036100507191012907
0.0001,51,0.09999999999999999,-0.003843291289311877
0.0001,51,0.11,-0.003979744932320803
0.0001,51,0.12,-0.0040664297851092475
0.0001,51,0.13,-0.0041337855435861865
0.0001,51,0.14,-0.004205025984405987
0.0001,52,0.01,0.0026193733554020562
0.0001,52,0.02,0.0027386327417471042
0.0001,52,0.03,0.0028267310853911922
0.0001,52,0.04,0.0029197409637453124
0.0001,52,0.05,0.0030336374947419185
0.0001,52,0.060000000000000005,0.0031636289436590866
0.0001,52,0.06999999999999999,0.0032684647225254566
0.0001,52,0.08,0.00315825438908272
0.0001,52,0.09,0.003009421625165134
0.0001,52,0.09999999999999999,0.0028777490411986623
0.0001,52,0.11,0.002750381512452464
0.0001,52,0.12,0.002660820879757897
0.0001,52,0.13,0.002616958999437912
0.0001,52,0.14,0.002593167778660544
0.0001,53,0.01,0.0026193733554020562
0.0001,53,0.02,0.0027386327417471042
0.0001,53,0.03,0.0028267310853911922
0.0001,53,0.04,0.0029197409637453124
0.0001,53,0.05,0.0030336374947419185
0.0001,53,0.060000000000000005,0.0031636289436590866
0.0001,53,0.06999999999999999,0.0032684647225254566
0.0001,53,0.08,0.00315825438908272
0.0001,53,0.09,0.003009421625165134
0.0001,53,0.09999999999999999,0.0028777490411986623
0.0001,53,0.11,0.002750381512452464
0.0001,53,0.12,0.002660820879757897
0.0001,53,0.13,0.002616958999437912
0.0001,53,0.14,0.002593167778660544
0.0001,54,0.01,0.0026193733554020562
0.0001,54,0.02,0.0027386327417471042
0.0001,54,0.03,0.0028267310853911922
0.0001,54,0.04,0.0029197409637453124
0.0001,54,0.05,0.0030336374947419185
0.0001,54,0.060000000000000005,0.0031636289436590866
0.0001,54,0.06999999999999999,0.0032684647225254566
0.0001,54,0.08,0.00315825438908272
0.0001,54,0.09,0.003009421625165134
0.0001,54,0.09999999999999999,0.0028777490411986623
0.0001,54,0.11,0.002750381512452464
0.0001,54,0.12,0.002660820879757897
0.0001,54,0.13,0.002616958999437912
0.0001,54,0.14,0.002593167778660544
0.0001,55,0.01,0.00279605852945294
0.0001,55,0.02,0.0028943161119598638
0.0001,55,0.03,0.0029801802939994062
0.0001,55,0.04,0.003063209825470349
0.0001,55,0.05,0.0031534960217325437
0.0001,55,0.060000000000000005,0.0032658523381102183
0.0001,55,0.06999999999999999,0.003327634654702967
0.0001,55,0.08,0.003196359880666052
0.0001,55,0.09,0.003036459340375337
0.0001,55,0.09999999999999999,0.002898702248562394
0.0001,55,0.11,0.002758314795219123
0.0001,55,0.12,0.002669567227134985
0.0001,55,0.13,0.0026225240808416695
0.0001,55,0.14,0.0025762429447041216
0.0001,56,0.01,-0.00833467841451895
0.0001,56,0.02,-0.008020469256716182
0.0001,56,0.03,-0.007698779355718536
0.0001,56,0.04,-0.007362174260372518
0.0001,56,0.05,-0.007039956524058552
0.0001,56,0.060000000000000005,-0.006760454865853111
0.0001,56,0.06999999999999999,-0.006561770091368472
0.0001,56,0.08,-0.006453511327068419
0.0001,56,0.09,-0.0063915366295518045
0.0001,56,0.09999999999999999,-0.0063412899643173004
0.0001,56,0.11,-0.0062977287467640315
0.0001,56,0.12,-0.006265984005292449
0.0001,56,0.13,-0.006250384325957143
0.0001,56,0.14,-0.006251236699086558
0.0001,57,0.01,0.0028063081467391325
0.0001,57,0.02,0.0028016996086109363
0.0001,57,0.03,0.0027788689267107224
0.0001,57,0.04,0.002744884087432198
0.0001,57,0.05,0.002738835612187007
0.0001,57,0.060000000000000005,0.002783349806416113
0.0001,57,0.06999999999999999,0.002945109145073074
0.0001,57,0.08,0.0031096492878028206
0.0001,57,0.09,0.003240971959304546
0.0001,57,0.09999999999999999,0.003362045499256176
0.0001,57,0.11,0.0034940786882905217
0.0001,57,0.12,0.0035993167629688834
0.0001,57,0.13,0.003623359119100007
0.0001,57,0.14,0.0036529022656414754
0.0001,58,0.01,-0.0011458168270772468
0.0001,58,0.02,-0.0012544769074782694
0.0001,58,0.03,-0.0013411975477506345
0.0001,58,0.04,-0.0014056824906202897
0.0001,58,0.05,-0.0014704560816642272
0.0001,58,0.060000000000000005,-0.0015065591739278287
0.0001,58,0.06999999999999999,-0.0014271411957750548
0.0001,58,0.08,-0.0013612008611008284
0.0001,58,0.09,-0.0013420168791300085
0.0001,58,0.09999999999999999,-0.0013076476025922195
0.0001,58,0.11,-0.001250700568621972
0.0001,58,0.12,-0.001187964731523256
0.0001,58,0.13,-0.0011567780903015514
0.0001,58,0.14,-0.00110890491051363
0.0001,59,0.01,-0.00483958069080927
0.0001,59,0.02,-0.0049567161673725844
0.0001,59,0.03,-0.005064084413277867
0.0001,59,0.04,-0.005171760678568689
0.0001,59,0.05,-0.005257753613702923
0.0001,59,0.060000000000000005,-0.0053395394414005965
0.0001,59,0.06999999999999999,-0.005568665909973523
0.0001,59,0.08,-0.0057299896408612196
0.0001,59,0.09,-0.005806730106652988
0.0001,59,0.09999999999999999,-0.0058793103569850964
0.0001,59,0.11,-0.005982579022694863
0.0001,59,0.12,-0.006019136475721736
0.0001,59,0.13,-0.006025957041251985
0.0001,59,0.14,-0.0060311202057952516
0.0001,60,0.01,-0.00483958069080927
0.0001,60,0.02,-0.0049567161673725844
0.0001,60,0.03,-0.005064084413277867
0.0001,60,0.04,-0.005171760678568689
0.0001,60,0.05,-0.005257753613702923
0.0001,60,0.060000000000000005,-0.0053395394414005965
0.0001,60,0.06999999999999999,-0.005568665909973523
0.0001,60,0.08,-0.0057299896408612196
0.0001,60,0.09,-0.005806730106652988
0.0001,60,0.09999999999999999,-0.0058793103569850964
0.0001,60,0.11,-0.005982579022694863
0.0001,60,0.12,-0.006019136475721736
0.0001,60,0.13,-0.006025957041251985
0.0001,60,0.14,-0.0060311202057952516
0.0001,61,0.01,-0.00483958069080927
0.0001,61,0.02,-0.0049567161673725844
0.0001,61,0.03,-0.005064084413277867
0.0001,61,0.04,-0.005171760678568689
0.0001,61,0.05,-0.005257753613702923
0.0001,61,0.060000000000000005,-0.005338346536686268
0.0001,61,0.06999999999999999,-0.005568665909973523
0.0001,61,0.08,-0.0057299896408612196
0.0001,61,0.09,-0.005806730106652988
0.0001,61,0.09999999999999999,-0.0058793103569850964
0.0001,61,0.11,-0.005982579022694863
0.0001,61,0.12,-0.006019136475721736
0.0001,61,0.13,-0.006025957041251985
0.0001,61,0.14,-0.0060311202057952516
0.0001,62,0.01,-0.001888314426298804
0.0001,62,0.02,-0.0018458958120238693
0.0001,62,0.03,-0.0018277453351309904
0.0001,62,0.04,-0.0017793427096803346
0.0001,62,0.05,-0.0017186299235625745
0.0001,62,0.060000000000000005,-0.0017081091537023997
0.0001,62,0.06999999999999999,-0.0017488883520102008
0.0001,62,0.08,-0.0017045213954486982
0.0001,62,0.09,-0.0016700681804934165
0.0001,62,0.09999999999999999,-0.001657363040836045
0.0001,62,0.11,-0.001644262589509989
0.0001,62,0.12,-0.0016154708537533344
0.0001,62,0.13,-0.0015865377991617188
0.0001,62,0.14,-0.0015583614016909395
0.0001,63,0.01,0.00128318968108628
0.0001,63,0.02,0.0012070632590296603
0.0001,63,0.03,0.0011088708371651379
0.0001,63,0.04,0.0009711501617695903
0.0001,63,0.05,0.0007814515166506975
0.0001,63,0.060000000000000005,0.0005599384214303691
0.0001,63,0.06999999999999999,0.00035448010511009707
0.0001,63,0.08,0.0002112723408815182
0.0001,63,0.09,0.00012632669416127822
0.0001,63,0.09999999999999999,5.132102141379446e-05
0.0001,63,0.11,-8.084459972627889e-05
0.0001,63,0.12,-0.000225963586339079
0.0001,63,0.13,-0.0003936496752098522
0.0001,63,0.14,-0.0005752136384272251
0.0001,64,0.01,0.0007669381704549485
0.0001,64,0.02,0.0008215417670506825
0.0001,64,0.03,0.0008401823315825516
0.0001,64,0.04,0.0008160737481314273
0.0001,64,0.05,0.0005832133342357431
0.0001,64,0.060000000000000005,0.0006299555875047466
0.0001,64,0.06999999999999999,0.0007496561763700602
0.0001,64,0.08,0.0008818902412453048
0.0001,64,0.09,0.0009874172023172406
0.0001,64,0.09999999999999999,0.0010664777208805746
0.0001,64,0.11,0.001113867909351038
0.0001,64,0.12,0.0011555508130442263
0.0001,64,0.13,0.001197974803418452
0.0001,64,0.14,0.0012390310768861175
0.0001,65,0.01,-0.010817669116342892
0.0001,65,0.02,-0.010824422698025759
0.0001,65,0.03,-0.010728662533693874
0.0001,65,0.04,-0.010604133280238171
0.0001,65,0.05,-0.010475651154379012
0.0001,65,0.060000000000000005,-0.010280531878407394
0.0001,65,0.06999999999999999,-0.010150512857532054
0.0001,65,0.08,-0.010080215572329557
0.0001,65,0.09,-0.010024954063630898
0.0001,65,0.09999999999999999,-0.009980207630426908
0.0001,65,0.11,-0.009978754289893848
0.0001,65,0.12,-0.0099967869594299
0.0001,65,0.13,-0.010004698654157707
0.0001,65,0.14,-0.010003279604536118
0.0001,66,0.01,-0.004168899417709528
0.0001,66,0.02,-0.004420235709139951
0.0001,66,0.03,-0.004687782514576087
0.0001,66,0.04,-0.004959312719187186
0.0001,66,0.05,-0.005162980157736742
0.0001,66,0.060000000000000005,-0.005319303968723264
0.0001,66,0.06999999999999999,-0.005433373878500092
0.0001,66,0.08,-0.00554940363517217
0.0001,66,0.09,-0.005680057797856861
0.0001,66,0.09999999999999999,-0.005824535773594479
0.0001,66,0.11,-0.005960633245413026
0.0001,66,0.12,-0.0060764942510830805
0.0001,66,0.13,-0.006191267567541859
0.0001,66,0.14,-0.006314779589472925
0.0001,67,0.01,-0.0041762553629304715
0.0001,67,0.02,-0.004420235709139951
0.0001,67,0.03,-0.004687782514576087
0.0001,67,0.04,-0.004959312719187186
0.0001,67,0.05,-0.005162980157736742
0.0001,67,0.060000000000000005,-0.005319303968723264
0.0001,67,0.06999999999999999,-0.005433373878500092
0.0001,67,0.08,-0.00554940363517217
0.0001,67,0.09,-0.005680057797856861
0.0001,67,0.09999999999999999,-0.005824535773594479
0.0001,67,0.11,-0.005960633245413026
0.0001,67,0.12,-0.0060764942510830805
0.0001,67,0.13,-0.006191267567541859
0.0001,67,0.14,-0.006314779589472925
0.0001,68,0.01,-0.0041762553629304715
0.0001,68,0.02,-0.004420235709139951
0.0001,68,0.03,-0.004687782514576087
0.0001,68,0.04,-0.00495876573510414
0.0001,68,0.05,-0.005162980157736742
0.0001,68,0.060000000000000005,-0.005319303968723264
0.0001,68,0.06999999999999999,-0.005433373878500092
0.0001,68,0.08,-0.00554940363517217
0.0001,68,0.09,-0.005680057797856861
0.0001,68,0.09999999999999999,-0.005824535773594479
0.0001,68,0.11,-0.005960633245413026
0.0001,68,0.12,-0.0060764942510830805
0.0001,68,0.13,-0.006191267567541859
0.0001,68,0.14,-0.006314779589472925
0.0001,69,0.01,0.004795793030112664
0.0001,69,0.02,0.004608290367325402
0.0001,69,0.03,0.004355349485203238
0.0001,69,0.04,0.004103581452910224
0.0001,69,0.05,0.003887456544033563
0.0001,69,0.060000000000000005,0.0036564988388870933
0.0001,69,0.06999999999999999,0.003434755292691408
0.0001,69,0.08,0.0032108892052079424
0.0001,69,0.09,0.0029261441283607087
0.0001,69,0.09999999999999999,0.0026637240132227112
0.0001,69,0.11,0.002424277747733169
0.0001,69,0.12,0.0022147475253202343
0.0001,69,0.13,0.001998526312498988
0.0001,69,0.14,0.0017842026306137179
0.0001,70,0.01,-0.0011321788985549186
0.0001,70,0.02,-0.0012453381057586908
0.0001,70,0.03,-0.0014262059509398584
0.0001,70,0.04,-0.0017839823519532135
0.0001,70,0.05,-0.002229399507982956
0.0001,70,0.060000000000000005,-0.0026297096924349107
0.0001,70,0.06999999999999999,-0.0029805904318878475
